shift,MAE,RMSE,R2,mean_error,overestimation_share,max_overestimation,near_failure_MAE,warning_zone_MAE,candidate_hash
4.5,15.588415266733028,21.929799728343028,0.7215098834763007,-0.3187651284886307,0.41,96.93333489940235,5.853880443858848,7.369305064236204,50b82b7ac4bfb7aee11cf34ad27b4301
5.0,15.678415266733028,21.942763756047746,0.7211805215323017,-0.8187651284886307,0.41,96.43333489940235,5.953880443858847,7.57518741717738,50b82b7ac4bfb7aee11cf34ad27b4301
5.5,15.77338620591358,21.967103732222213,0.72056161832821,-1.3187651284886308,0.4,95.93333489940235,6.073764200581054,7.781069770118556,50b82b7ac4bfb7aee11cf34ad27b4301
6.0,15.874937052012042,22.001056130831316,0.7196971497604739,-1.8141773597276056,0.39,95.43333489940235,6.1954131255369544,8.023061622233179,50b82b7ac4bfb7aee11cf34ad27b4301
6.5,15.976351635671662,22.03954921555956,0.7187154550493725,-2.2996099202908233,0.38,94.93333489940235,6.277143367789822,8.322955875741442,50b82b7ac4bfb7aee11cf34ad27b4301
7.0,16.104222161468847,22.088545437519485,0.7174634149878121,-2.784609920290823,0.35,94.43333489940235,6.396085052771509,8.646485287506149,50b82b7ac4bfb7aee11cf34ad27b4301
7.5,16.25721659264771,22.14810651651122,0.7159376583693831,-3.2689276618867207,0.32,93.93333489940235,6.588062777486955,8.970014699270855,50b82b7ac4bfb7aee11cf34ad27b4301
8.0,16.421914157337493,22.215098123519645,0.7142166469097573,-3.7449480730006486,0.31,93.43333489940235,6.826853036246084,9.29354411103556,50b82b7ac4bfb7aee11cf34ad27b4301
8.5,16.581914157337494,22.289919979905864,0.7122883321875568,-4.214948073000649,0.31,92.93333489940235,7.046853036246084,9.617073522800267,50b82b7ac4bfb7aee11cf34ad27b4301
9.0,16.746109477039717,22.374996777287084,0.7100878486808688,-4.6849480730006485,0.3,92.43333489940235,7.283634315054996,9.940602934564973,50b82b7ac4bfb7aee11cf34ad27b4301
9.5,16.921069560631132,22.470212034082103,0.7076151963896937,-5.154948073000647,0.29,91.93333489940235,7.543634315054995,10.293309308632097,50b82b7ac4bfb7aee11cf34ad27b4301
10.0,17.11266847763579,22.575295671179347,0.7048740827673559,-5.624548925714146,0.27,91.43333489940235,7.802037725908991,10.689360924597478,50b82b7ac4bfb7aee11cf34ad27b4301
10.5,17.308477641792887,22.688565921337627,0.7019050983543382,-6.089548925714147,0.26,90.93333489940235,8.045274382537386,11.130537395185714,50b82b7ac4bfb7aee11cf34ad27b4301
11.0,17.51347764179289,22.811468003892195,0.6986668405694342,-6.554548925714146,0.26,90.43333489940235,8.325274382537387,11.57171386577395,50b82b7ac4bfb7aee11cf34ad27b4301
11.5,17.718477641792887,22.943847136396098,0.6951593094126438,-7.019548925714146,0.26,89.93333489940235,8.605274382537386,12.012890336362185,50b82b7ac4bfb7aee11cf34ad27b4301
12.0,17.92347764179289,23.08554028702871,0.691382504883967,-7.4845489257141455,0.26,89.43333489940235,8.885274382537386,12.45406680695042,50b82b7ac4bfb7aee11cf34ad27b4301
12.5,18.128477641792887,23.236377068504886,0.687336426983404,-7.949548925714145,0.26,88.93333489940235,9.165274382537387,12.895243277538654,50b82b7ac4bfb7aee11cf34ad27b4301
13.0,18.33347764179289,23.396180632647155,0.6830210757109547,-8.414548925714145,0.26,88.43333489940235,9.445274382537386,13.33641974812689,50b82b7ac4bfb7aee11cf34ad27b4301
13.5,18.535992172202615,23.563911641572062,0.6784598374701741,-8.87706345612387,0.26,87.93333489940235,9.715332504176283,13.777596218715125,50b82b7ac4bfb7aee11cf34ad27b4301
14.0,18.735992172202614,23.739313286359806,0.6736551530538616,-9.337063456123872,0.26,87.43333489940235,9.975332504176283,14.21877268930336,50b82b7ac4bfb7aee11cf34ad27b4301
14.5,18.93599217220261,23.923044512855444,0.6685840906782636,-9.797063456123873,0.26,86.93333489940235,10.235332504176283,14.659949159891596,50b82b7ac4bfb7aee11cf34ad27b4301
